publication,chapter,gram_id,vessel_name,topic_type,sequence,topic_filename,display_text,link_href,glc_path,time_end,freq_end,png_path,file_size,wav_treatment,warnings
main,Instructor Pub10_Ed22B_Updated,54,"FR Cerritos, Category 3, Vulcan",glc,3,gram_54.dita,Lofar 3,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_54 Yavin/Lofar 3 Loop 1.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_54 Yavin/Lofar 3 Loop 1.glc,180,100,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_54 Yavin/Lofar 3 Loop 1.png,166959,,
main,Instructor Pub10_Ed22B_Updated,54,"FR Cerritos, Category 3, Vulcan",glc,4,gram_54.dita,Lofar 4,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_54 Yavin/Lofar 4 I.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_54 Yavin/Lofar 4 I.glc,360,100,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_54 Yavin/Lofar 4 I.png,166985,,
main,Instructor Pub10_Ed22B_Updated,54,"FR Cerritos, Category 3, Vulcan",analysis,1,gram_54.dita,,,,,,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_54 Yavin/Analysis Sheet.docx,998,,
main,Instructor Pub10_Ed22B_Updated,55,"FR Akira-class, Category 3, Betazed",glc,1,gram_55.dita,Lofar 1,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_55/Lofar 1 ABC.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_55/Lofar 1 ABC.glc,180,100,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_55/Lofar 1 ABC.png,166829,,
main,Instructor Pub10_Ed22B_Updated,55,"FR Akira-class, Category 3, Betazed",analysis,1,gram_55.dita,,,,,,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_55/Analysis.png,41011,,
main,Instructor Pub10_Ed22B_Updated,56,"FR Discovery, Category 3, Kobol",glc,1,gram_56.dita,Lofar 1,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_56/Lofar 1_b.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_56/Lofar 1_b.glc,240,400,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_56/Lofar 1_b.png,166959,,
main,Instructor Pub10_Ed22B_Updated,56,"FR Discovery, Category 3, Kobol",glc,2,gram_56.dita,Lofar 2,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_56/Lofar 2.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_56/Lofar 2.glc,271,100,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_56/Lofar 2.png,166959,,
main,Instructor Pub10_Ed22B_Updated,56,"FR Discovery, Category 3, Kobol",glc,3,gram_56.dita,Lofar 3,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_56/Lofar 3 ABC.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_56/Lofar 3 ABC.glc,271,400,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_56/Lofar 3 ABC.png,166985,,
main,Instructor Pub10_Ed22B_Updated,56,"FR Discovery, Category 3, Kobol",glc,4,gram_56.dita,Lofar 4,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_56/Lofar 4 Loop 2.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_56/Lofar 4 Loop 2.glc,180,100,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_56/Lofar 4 Loop 2.wav,844,,
main,Instructor Pub10_Ed22B_Updated,56,"FR Discovery, Category 3, Kobol",analysis,1,gram_56.dita,,,,,,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_56/Analysis.png,41011,,
main,Instructor Pub10_Ed22B_Updated,57,"Imperial-class contact bearing 089, codename Dagobah",glc,1,gram_57.dita,Lofar 1,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_57/Lofar 1 Loop 2.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_57/Lofar 1 Loop 2.glc,240,100,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_57/Lofar 1 Loop 2.png,166985,,
main,Instructor Pub10_Ed22B_Updated,57,"Imperial-class contact bearing 089, codename Dagobah",glc,2,gram_57.dita,Lofar 2,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_57/Lofar 2 Loop 1.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_57/Lofar 2 Loop 1.glc,240,100,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_57/Lofar 2 Loop 1.png,166985,,
main,Instructor Pub10_Ed22B_Updated,57,"Imperial-class contact bearing 089, codename Dagobah",glc,3,gram_57.dita,Lofar 3,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_57/Lofar 3_a.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_57/Lofar 3_a.glc,240,100,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_57/Lofar 3_a.png,166829,,
main,Instructor Pub10_Ed22B_Updated,57,"Imperial-class contact bearing 089, codename Dagobah",analysis,1,gram_57.dita,,,,,,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_57/Analysis Sheet.docx,1008,,
main,Instructor Pub10_Ed22B_Updated,58,"FR Tantive IV, Category 3, Yavin",glc,1,gram_58.dita,Lofar 1,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_58/Lofar 1.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_58/Lofar 1.glc,300,200,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_58/Lofar 1.png,166985,,
main,Instructor Pub10_Ed22B_Updated,58,"FR Tantive IV, Category 3, Yavin",glc,2,gram_58.dita,Lofar 2,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_58/Lofar 2_b.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_58/Lofar 2_b.glc,240,100,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_58/Lofar 2_b.png,166829,,
main,Instructor Pub10_Ed22B_Updated,58,"FR Tantive IV, Category 3, Yavin",analysis,1,gram_58.dita,,,,,,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_58/Analysis Sheet.docx,1000,,
main,Instructor Pub10_Ed22B_Updated,59,"FR Akira-class, Category 3, Kobol",glc,1,gram_59.dita,Lofar 1,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_59/Lofar 1 Loop 1.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_59/Lofar 1 Loop 1.glc,300,200,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_59/Lofar 1 Loop 1.wav,844,,
main,Instructor Pub10_Ed22B_Updated,59,"FR Akira-class, Category 3, Kobol",glc,2,gram_59.dita,Lofar 2,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_59/Lofar 2 ABC.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_59/Lofar 2 ABC.glc,180,100,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_59/Lofar 2 ABC.png,166975,,
main,Instructor Pub10_Ed22B_Updated,59,"FR Akira-class, Category 3, Kobol",glc,3,gram_59.dita,Lofar 3,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_59/Lofar 3_a.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_59/Lofar 3_a.glc,180,800,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_59/Lofar 3_a.wav,844,,
main,Instructor Pub10_Ed22B_Updated,59,"FR Akira-class, Category 3, Kobol",analysis,1,gram_59.dita,,,,,,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_59/Analysis.png,41011,,
main,Instructor Pub10_Ed22B_Updated,60,"Constitution-class contact bearing 355, codename Dank",glc,1,gram_60.dita,Lofar 1,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_60/Lofar 1 ABC.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_60/Lofar 1 ABC.glc,360,200,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_60/Lofar 1 ABC.wav,844,,
main,Instructor Pub10_Ed22B_Updated,60,"Constitution-class contact bearing 355, codename Dank",analysis,1,gram_60.dita,,,,,,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(51-60)/Gram_60/Analysis Sheet.docx,1008,,
main,Instructor Pub10_Ed22B_Updated,61,"FR Nebulon-B, Category 4, Hoth",glc,1,gram_61.dita,Lofar 1,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_61/Lofar 1 I.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_61/Lofar 1 I.glc,271,400,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_61/Lofar 1 I.png,166959,,
main,Instructor Pub10_Ed22B_Updated,61,"FR Nebulon-B, Category 4, Hoth",glc,2,gram_61.dita,Lofar 2,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_61/Lofar 2 Loop 1.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_61/Lofar 2 Loop 1.glc,300,800,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_61/Lofar 2 Loop 1.wav,844,,
main,Instructor Pub10_Ed22B_Updated,61,"FR Nebulon-B, Category 4, Hoth",glc,3,gram_61.dita,Lofar 3,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_61/Lofar 3.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_61/Lofar 3.glc,300,400,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_61/Lofar 3.png,166829,,
main,Instructor Pub10_Ed22B_Updated,61,"FR Nebulon-B, Category 4, Hoth",analysis,1,gram_61.dita,,,,,,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_61/Analysis.png,41011,,
main,Instructor Pub10_Ed22B_Updated,62,"Millennium Falcon contact bearing 148, codename Cardassia",glc,1,gram_62.dita,Lofar 1,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_62/Lofar 1 ABC.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_62/Lofar 1 ABC.glc,271,100,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_62/Lofar 1 ABC.png,166829,,
main,Instructor Pub10_Ed22B_Updated,62,"Millennium Falcon contact bearing 148, codename Cardassia",glc,2,gram_62.dita,Lofar 2,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_62/Lofar 2_a.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_62/Lofar 2_a.glc,360,200,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_62/Lofar 2_a.png,166959,,
main,Instructor Pub10_Ed22B_Updated,62,"Millennium Falcon contact bearing 148, codename Cardassia",analysis,1,gram_62.dita,,,,,,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_62/Analysis.png,41011,,
main,Instructor Pub10_Ed22B_Updated,63,"FR Defiant-class, Category 3, Yavin",glc,1,gram_63.dita,Lofar 1,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_63/Lofar 1 Loop 1.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_63/Lofar 1 Loop 1.glc,240,200,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_63/Lofar 1 Loop 1.png,166975,,
main,Instructor Pub10_Ed22B_Updated,63,"FR Defiant-class, Category 3, Yavin",glc,2,gram_63.dita,Lofar 2,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_63/Lofar 2 ABC.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_63/Lofar 2 ABC.glc,180,400,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_63/Lofar 2 ABC.wav,844,,
main,Instructor Pub10_Ed22B_Updated,63,"FR Defiant-class, Category 3, Yavin",glc,3,gram_63.dita,Lofar 3,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_63/Lofar 3_b.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_63/Lofar 3_b.glc,360,200,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_63/Lofar 3_b.png,166975,,
main,Instructor Pub10_Ed22B_Updated,63,"FR Defiant-class, Category 3, Yavin",glc,4,gram_63.dita,Lofar 4,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_63/Lofar 4 ABC.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_63/Lofar 4 ABC.glc,240,100,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_63/Lofar 4 ABC.wav,844,,
main,Instructor Pub10_Ed22B_Updated,63,"FR Defiant-class, Category 3, Yavin",analysis,1,gram_63.dita,,,,,,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_63/Analysis.png,41011,,
main,Instructor Pub10_Ed22B_Updated,64,"FR Excelsior, Category 4, Mustafar",glc,1,gram_64.dita,Lofar 1,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_64 Tatooine/Lofar 1 Loop 1.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_64 Tatooine/Lofar 1 Loop 1.glc,240,800,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_64 Tatooine/Lofar 1 Loop 1.png,166975,,
main,Instructor Pub10_Ed22B_Updated,64,"FR Excelsior, Category 4, Mustafar",glc,2,gram_64.dita,Lofar 2,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_64 Tatooine/Lofar 2 ABC.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_64 Tatooine/Lofar 2 ABC.glc,300,800,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_64 Tatooine/Lofar 2 ABC.png,166975,,
main,Instructor Pub10_Ed22B_Updated,64,"FR Excelsior, Category 4, Mustafar",glc,3,gram_64.dita,Lofar 3,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_64 Tatooine/Lofar 3.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_64 Tatooine/Lofar 3.glc,271,400,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_64 Tatooine/Lofar 3.png,166829,,
main,Instructor Pub10_Ed22B_Updated,64,"FR Excelsior, Category 4, Mustafar",analysis,1,gram_64.dita,,,,,,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_64 Tatooine/Analysis.png,41011,,
main,Instructor Pub10_Ed22B_Updated,65,"Galaxy-class contact bearing 151, codename Gandalf",glc,1,gram_65.dita,Lofar 1,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_65/Lofar 1.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_65/Lofar 1.glc,300,400,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_65/Lofar 1.wav,844,,
main,Instructor Pub10_Ed22B_Updated,65,"Galaxy-class contact bearing 151, codename Gandalf",glc,2,gram_65.dita,Lofar 2,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_65/Lofar 2_b.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_65/Lofar 2_b.glc,360,400,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_65/Lofar 2_b.wav,844,,
main,Instructor Pub10_Ed22B_Updated,65,"Galaxy-class contact bearing 151, codename Gandalf",glc,3,gram_65.dita,Lofar 3,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_65/Lofar 3 ABC.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_65/Lofar 3 ABC.glc,180,100,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_65/Lofar 3 ABC.png,166985,,
main,Instructor Pub10_Ed22B_Updated,65,"Galaxy-class contact bearing 151, codename Gandalf",analysis,1,gram_65.dita,,,,,,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_65/Analysis.png,41011,,
main,Instructor Pub10_Ed22B_Updated,66,"FR Venator-class, Category 4, Cardassia",glc,1,gram_66.dita,Lofar 1,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_66/Lofar 1_a.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_66/Lofar 1_a.glc,360,800,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_66/Lofar 1_a.png,166985,,
main,Instructor Pub10_Ed22B_Updated,66,"FR Venator-class, Category 4, Cardassia",glc,2,gram_66.dita,Lofar 2,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_66/Lofar 2.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_66/Lofar 2.glc,240,400,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_66/Lofar 2.png,166959,,
main,Instructor Pub10_Ed22B_Updated,66,"FR Venator-class, Category 4, Cardassia",glc,3,gram_66.dita,Lofar 3,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_66/Lofar 3 I.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_66/Lofar 3 I.glc,300,800,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_66/Lofar 3 I.wav,844,,
main,Instructor Pub10_Ed22B_Updated,66,"FR Venator-class, Category 4, Cardassia",glc,4,gram_66.dita,Lofar 4,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_66/Lofar 4 Loop 2.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_66/Lofar 4 Loop 2.glc,240,800,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_66/Lofar 4 Loop 2.png,166975,,
main,Instructor Pub10_Ed22B_Updated,66,"FR Venator-class, Category 4, Cardassia",analysis,1,gram_66.dita,,,,,,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_66/Analysis.png,41011,,
main,Instructor Pub10_Ed22B_Updated,67,"Voyager contact bearing 029, codename Vulcan",glc,1,gram_67.dita,Lofar 1,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_67/Lofar 1 I.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_67/Lofar 1 I.glc,360,200,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_67/Lofar 1 I.png,166959,,
main,Instructor Pub10_Ed22B_Updated,67,"Voyager contact bearing 029, codename Vulcan",glc,2,gram_67.dita,Lofar 2,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_67/Lofar 2.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_67/Lofar 2.glc,240,800,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_67/Lofar 2.png,166959,,
main,Instructor Pub10_Ed22B_Updated,67,"Voyager contact bearing 029, codename Vulcan",analysis,1,gram_67.dita,,,,,,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_67/Analysis Sheet.docx,1002,,
main,Instructor Pub10_Ed22B_Updated,68,"FR Akira-class, Category 4, Dank",glc,1,gram_68.dita,Lofar 1,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_68/Lofar 1 Loop 1.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_68/Lofar 1 Loop 1.glc,300,800,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_68/Lofar 1 Loop 1.png,166975,,
main,Instructor Pub10_Ed22B_Updated,68,"FR Akira-class, Category 4, Dank",analysis,1,gram_68.dita,,,,,,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_68/Analysis Sheet.docx,1000,,
main,Instructor Pub10_Ed22B_Updated,69,"FR Razor Crest, Category 3, Hoth",glc,1,gram_69.dita,Lofar 1,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_69/Lofar 1.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_69/Lofar 1.glc,240,200,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_69/Lofar 1.png,166985,,
main,Instructor Pub10_Ed22B_Updated,69,"FR Razor Crest, Category 3, Hoth",analysis,1,gram_69.dita,,,,,,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_69/Analysis.png,41011,,
main,Instructor Pub10_Ed22B_Updated,70,"FR Nebulon-B, Category 4, Vulcan",glc,1,gram_70.dita,Lofar 1,Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_70/Lofar 1 ABC.glc,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_70/Lofar 1 ABC.glc,360,200,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_70/Lofar 1 ABC.png,166829,,
main,Instructor Pub10_Ed22B_Updated,70,"FR Nebulon-B, Category 4, Vulcan",analysis,1,gram_70.dita,,,,,,Instructor Pub10_Ed22B_Updated/Instructor Pub10_Ed22B_Updated Files/Pub 10_Ed 2_(61-70)/Gram_70/Analysis Sheet.docx,1000,,
